company,busnessrc,product,exposqtr,channel,p,sumInsured,yearsInsured,payFreq,occupancy,policyPremiscnt,locality,claimsExp,premiseSurveyed,stateRisk,buildingSI,contentsSI,stockSI,cusGoodsSI,otherItemsSI,accdamageSI,fireprotecAlarm,fireprotecBlanket,fireprotecBmonitored,fireprotecFexting,fireprotecHose,fireprotecMonitored,fireprotecMthermal,fireprotecNthermal,fireprotecNmonitored,fireprotecEpswall,fireprotecSprinklers,standardExcess,voluntaryExcess,underwriterAdjPerc,claimExpDiscountPerc,bundleSectionCount,FMAcommissionPerc,ContStockOtherSI,SECY_ALARMLNMON,SECY_CCTVUNK,SECY_DBOLLARD,SECY_DEADLOCKS,SECY_ELECTRONIC,SECY_FENCING,SECY_LIGHTING,SECY_SECUPER24,SECY_WBOLLARD,SECY_WINDOWBAR,SECY_WINDOWFLM,SECY_WINDOWLCK,SECY_ALARMDIAL,SECY_ALARMDIGI,SECY_ALARMDLL,SECY_DOORGRIL,SECY_WINDOWGRL,FFL_zone,walltype,rooftype,floortype,firep_fr_b,firep_fr_c,sec_fr_c,TEAL,mean_property_age,total_private_dwellings_2011,angle_from_road,babvic_score,difference_in_elevation,distance_to_road,fire_station_dist,ppdamage_score,police_station_dist,mvthefts_per_yr,suncorp_household_score,AREA,HousePrc,length_rddrv_301,length_rddrv_302,length_rddrv_303,length_rddrv_304,length_rddrv_306,length_rddrv_308,advdisadv,occ_cso_fire,yearOfConstr,datatype,weight,target
3,B-S,SMX,2014Q3,SUNRISE,RTFR,150350,0,A,TENANT,1,INDUST,D,NO,VIC,0,140000,10350,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.025,2,0,150350,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,16.92707839,287.3200983,0.00879771,8.95410937,0.01986755,27.28549324,1.351422591,14.42236968,1.703816332,0.427536015,5.356983009,21.8629,294500,1.828428498,0.919148459,1.440982127,1.626378449,1.161831915,0.742725365,1072.758422,OC_R_FF_03,,M,1,2173.270001
3,B-A,SMX,2014Q4,SUNRISE,RTFR,30000,0,A,TENANT,3,MAINRD,D,NO,WA,0,30000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.025,3,0,30000,,,,Y,,,,,,,,Y,,Y,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,2,,33.80986998,230.4709033,-0.042723606,18.86560992,0.111929572,44.30009441,0.673076526,17.33545831,0.650069426,0.948204582,5.864154455,15.3134,780000,0.591017198,0.483296553,8.760671633,0.67947277,8.216222763,0.868280432,1101.984301,OC_R_FF_01,,M,1,36163.44996
3,B-E,SMX,2013Q2,XAMP,RTFR,10000,0,A,TENANT,1,MAINRD,,NO,NSW,0,10000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0.14,0,2,0,10000,,,,Y,,,,,,,,Y,Y,,,,,5,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,20.9148719,359.5530244,0.018382778,7.775825346,0.033412888,84.53815456,1523.498176,5.491214058,1.93660688,0.429898718,6.027882798,1366.39,150000,1.157804703,1.344876102,3.50494966,,0.715414806,0.872504414,956.9350185,OC_R_FF_03,,T,1,1040.91
3,B-C,SMX,2013Q3,BROKER,RTFR,113300,0,A,TENANT,1,MAINRD,,NO,NSW,0,20000,93300,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,113300,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,62.15326507,237.8608904,0.865850979,3.780988024,0.722354022,38.93819521,0.85160194,10.77462575,0.556802678,1.046403586,5.086698548,5.56424,1150000,9.588033602,0.407961717,7.26175703,0.300552626,6.189468522,0.280319059,1103.608771,OC_R_FF_04,,M,1,15834.59999
3,B-S,SMX,2013Q4,SUNRISE,RTFR,205000,0,A,TENANT,1,MAINRD,,NO,VIC,0,200000,5000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,205000,Y,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,67.68955025,254.577317,-0.227178455,12.35786594,-0.096897115,23.01921449,1.750862308,16.05718194,0.648731804,1.310429145,5.262762293,6.32076,435500,2.134981993,0.441050684,0.208021468,1.533539616,0.826316713,0.593900594,1049.158956,OC_R_FF_06,,T,1,2727.270001
3,B-P,SMX,2015Q4,SUNRISE,RTFR,85699,2,A,TENANT,1,MAINRD,C,NO,VIC,0,64274,21425,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.035,3,0,85699,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,25.2230723,296.3382705,-0.35536749,6.291313086,-0.189516586,33.88384627,1.234810466,2.625837427,1.349408452,0.561288419,5.709802905,540.37,163275,0.541220112,1.857333804,1.099646848,0.53466662,0.822375032,1.861199918,949.5987238,OC_R_FF_07,,M,1,2295.45
3,R-P,SMX,2014Q1,SUNRISE,RTFR,120000,0,A,TENANT,1,MAINRD,,NO,SA,0,120000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,120000,,,,Y,,,,,,,,Y,,,Y,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,0.370716133,14,0.465029762,62.56198667,1.141126501,19,1.277715129,2.636802451,6.976679105,14.7192,220000,0.962169844,0.950109653,0.540538226,0.191990379,2.285013793,4.672563606,810.3961043,OC_R_FF_06,,T,1,32495.19998
3,B-P,SMX,2014Q1,SUNRISE,RTFR,963290,0,A,TENANT,1,INDUST,,UNKNOWN,NSW,0,573000,390290,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,750,0,0,2,0,963290,,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,55.83541416,224.0958853,-0.693434919,2.222379603,-0.580855693,40.28742104,1.185652783,7.532577904,0.422832386,1.293058959,5.085691188,2.50811,626000,0.296121277,0.487788731,4.193082108,0.447465748,9.81191239,0.957536593,1010.231908,OC_R_FF_08,,T,1,6530
3,L-P,SMX,2014Q1,SUNRISE,RTFR,210000,0,A,TENANT,1,MAINRD,,NO,VIC,0,200000,10000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,210000,Y,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,71.91385988,215.0825844,-0.140908251,13.02418896,-0.151302312,23.43891972,2.016209913,17.09220262,1.392076136,1.682440901,5.547263682,4.16175,600000,0.644893962,0.326204915,0.799850009,0.386632852,0.798267298,0.309817291,1095.003011,OC_R_FF_06,,T,1,11300.55002
3,B-S,SMX,2015Q2,XAMP,RTFR,964102,2,A,TENANT,1,MAINRD,E,NO,QLD,0,642735,53561,0,214245,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0.410499999,0,3,0,910541,Y,,,Y,,,,,,,,Y,,,,,,,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,,,,,,,,,,17.2853,460000,,,,,,,,OC_R_FF_04,,T,1,7831.820002
3,B-S,SMX,2013Q4,SUNRISE,RTFR,30000,0,A,TENANT,1,MAINRD,,NO,WA,0,30000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,30000,,,,Y,,,,,,,,Y,,,,,,,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,,,,,,,,,,6.30395,465000,,,,,,,,OC_R_FF_07,,M,1,37482.16976
3,B-S,SMX,2013Q3,SUNRISE,RTFR,160000,0,A,TENANT,1,MAINRD,,NO,QLD,0,150000,10000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,0,3,0,160000,Y,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,16.86207277,427.0661504,0.274712173,17.41385204,-0.205306242,105.7469642,1.92454096,10.43620949,1.626685445,1.840242889,3.602851507,239.028,263000,1.156210328,,1.626306643,1.89853097,7.378668606,0.732752062,891.5349458,OC_R_FF_07,,T,1,29239.23
3,T-W,SMX,2014Q2,SUNRISE,RTFR,700000,0,A,TENANT,1,MAINRD,,NO,VIC,0,700000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0,5,0,700000,,,,Y,,,,,,,,Y,,,Y,,,0,BRICK,ALLOYSTEEL,CONCRETE,40,25,0,,,,,,,,,,,,,1.748,1095000,,,,,,,,,,T,1,4546.260002
3,B-C,SMX,2014Q3,BROKER,RTFR,303400,0,A,TENANT,1,MAINRD,E,NO,SA,0,40000,200000,0,13400,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.0118,0,4,0,253400,Y,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,45.1222097,205.396811,-0.037103129,12.31797235,-0.066019417,35.84683653,3.444486404,18.75806452,2.513402604,1.05149761,5.147653896,8.16029,307500,6.658352537,0.544839647,0.336773347,0.275915003,9.458985647,8.99139454,1042.212748,OC_R_FF_05,,M,1,1085.35
3,B-E,SMX,2015Q1,SUNRISE,RTFR,58167,1,A,TENANT,1,MAINRD,D,NO,NSW,0,55890,2277,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,-0.1,-0.025,4,0,58167,,,,Y,,,,,,,,Y,,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,40,25,0,,47.5190317,281.3021554,1.894773453,6.006824288,1.164424848,36.97378313,0.822760645,12.79322945,0.509836183,2.559135727,4.692083268,2.36612,1019000,0.685012306,0.296486408,1.346208367,0.10254736,3.499709651,0.295545698,1054.334583,OC_R_FF_06,,M,1,1514.09
3,L-P,SMX,2013Q4,XAMP,RTFR,400000,0,A,TENANT,1,MAINRD,,NO,VIC,0,300000,100000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0.037,0,4,0,400000,,,,Y,,,,,,,,Y,Y,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,75.58096436,229.3786807,-0.306585437,14.19769313,-0.246478873,26.27496177,1.578183554,16.91684549,0.543644614,1.513357999,4.530644153,3.0232,442500,0.694815307,0.257033466,0.208506606,0.480649546,1.337838776,1.358393594,1053.306944,OC_R_FF_04,,M,1,22184.49003
3,B-C,SMX,2013Q3,BROKER,RTFR,125000,0,A,TENANT,3,SCENTREINT,,NO,NSW,0,120000,5000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,0,3,0,125000,,,,Y,,,,,,,,Y,,,,,,8,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,21.70431002,301.5309493,0.467385082,9.679973387,0.553919268,51.86782961,1.294783931,7.409957862,1.765212785,2.127008621,5.459918081,2719.28,256000,1.324150658,1.557291257,2.679550051,,1.812685285,1.157879758,914.3951708,OC_R_FF_04,,M,1,2545.449999
3,B-A,SMX,2014Q4,SUNRISE,RTFR,550000,1,A,TENANT,1,INDUST,D,NO,VIC,0,550000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,-0.045,-0.025,4,0,550000,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,,,,,,,,,,770.825,312500,,,,,,,,,,M,1,4598
3,L-P,SMX,2013Q3,SUNRISE,RTFR,13000,0,A,TENANT,1,MAINRD,,NO,QLD,0,10000,3000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,13000,,,,Y,,,,,,,,Y,,,,,,12,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,,,,,,,,,,102.528,326500,,,,,,,,OC_R_FF_06,,M,1,11239.49998
3,T-W,SMX,2013Q2,SUNRISE,RTFR,150000,0,A,TENANT,1,MAINRD,,NO,NSW,0,150000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0,3,0,150000,,,,Y,,,,,,,,Y,,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,65.0147755,267.3873174,0.928790155,5.024834083,0.401516793,40.31965826,0.985592225,12.58702633,0.761301421,1.466152608,4.575742451,1.18515,543500,0.713522032,0.393556772,2.697474647,0.166854681,7.125674794,0.402673752,1091.861325,,,T,1,1122.670001
3,B-E,SMX,2013Q3,SUNRISE,RTFR,125000,0,A,TENANT,1,MAINRD,,NO,VIC,0,120000,5000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,125000,,,,Y,,,,,,,,Y,,,,,,4,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,22.47237059,297.5948799,-0.387538277,5.979997688,-0.185890775,34.77495146,3.420001018,2.327552318,2.4916311,0.747809207,5.311578373,629.366,260000,0.645119657,1.505407562,1.417946452,,0.583581866,2.34189474,938.7671076,OC_R_FF_07,,M,1,3182.800003
3,B-P,SMX,2014Q1,SUNRISE,RTFR,350000,0,A,TENANT,1,SCENTREEXT,,NO,QLD,0,300000,50000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,5,0,350000,,,,Y,,,,,,,,Y,,Y,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,2,,29.77229857,267.8157983,-0.024718827,16.5,0.082518577,40.58119507,1.543501607,11.15072965,2.292892578,0.41038774,5.047144397,4.86269,530000,2.858226659,,1.52219195,0.276025412,7.494716849,0.422555651,1132.285072,OC_R_FF_06,,M,1,657.6099989
3,B-P,SMX,2014Q3,SUNRISE,RTFR,50000,0,A,TENANT,1,MAINRD,,NO,VIC,0,50000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,50000,,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,26.62245865,298.0839444,-0.057007264,12.08105166,-0.087813325,30.2420788,0.979521493,15.63074604,1.176038879,1.420665501,5.255535145,11.2557,275000,1.735252607,0.395498313,1.407592257,0.971138623,1.035781246,0.800490419,987.313926,OC_R_FF_07,,M,1,11740
3,O-P,SMX,2014Q1,BROKER,RTFR,120000,0,A,TENANT,1,MAINRD,,NO,QLD,0,120000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,0,4,0,120000,,,,Y,,,,Y,,,,Y,Y,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,5,,18.85915088,289.7942289,0.219494369,16.22816797,0.060215868,51.78142463,5.389256434,10.60312152,1.358533152,1.738516686,4.414695946,11.7095,370000,2.316740233,,0.75305955,0.638690206,6.778777134,1.016157387,1071.148305,OC_R_FF_02,,M,1,24663.50014
3,T-W,SMX,2013Q4,SUNRISE,RTFR,200000,0,A,TENANT,1,MAINRD,,NO,VIC,0,200000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0,5,0,200000,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,40,25,0,,5.444631201,289.9576983,3.667063955,14.16496782,2.204299997,30.76435497,0.514212295,16.15814566,0.370231258,4.826226732,6.120303904,2.74413,297500,1.590046085,0.401390804,0.132801072,0.190925737,0.305714231,0.274780558,1030.892383,,,T,1,226423
3,B-S,SMX,2014Q1,SUNRISE,RTFR,69000,0,A,TENANT,1,MAINRD,,NO,QLD,0,69000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,69000,,,,Y,,,,,,,,Y,,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,21.35981226,212.8097615,0.515120596,15.79849138,5.005131129,77.66567964,0.510305567,7.544181035,1.341728769,1.998275188,5.717647059,221.892,290000,,,0.376306436,9.782943353,,1.057162256,1029.148913,OC_R_FF_07,,M,1,11818.18
3,B-A,SMX,2013Q3,SUNRISE,RTFR,52000,0,A,TENANT,1,INDUST,,NO,NSW,0,50000,2000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,52000,,,,Y,,,,,,,,Y,,,,,,4,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,-0.579358309,15.45671168,-0.418803419,69.82432745,0.894127639,15.35186656,2.6492867,2.166956473,6.847913863,3473.59,233500,0.846053802,1.430982423,1.170787709,3.105649581,1.770305815,1.54845448,978.4559455,OC_R_FF_07,,M,1,6131.82
3,L-P,SMX,2015Q3,SUNRISE,RTFR,85356,2,A,TENANT,1,MAINRD,E,NO,SA,0,80000,5356,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,85356,,,,Y,,,,,,,,Y,Y,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,36.23794348,260.6493021,0.473158494,12.3223176,0.360254084,97.38498342,1.136903022,18.18927039,1.385240389,1.099570512,5.462427746,5.64888,381000,9.270586344,0.608271065,0.753843294,0.162049504,3.616029604,7.710741001,942.1476891,OC_R_FF_07,,T,1,115576.8998
3,B-S,SMX,2014Q4,SUNRISE,RTFR,1035000,1,A,TENANT,1,MAINRD,D,NO,NSW,0,1035000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.025,4,0,1035000,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,40,25,0,,20.19741469,306.9610218,0.690014511,3.46366191,0.597547498,50.66493224,0.657238151,7.982257976,0.803428112,5.283524273,3.888506164,14.1551,387500,1.373106982,0.861551813,7.691070815,0.233704851,4.748331536,0.644601711,885.7230054,OC_R_FF_06,,M,1,11777.27
3,B-P,SMX,2013Q4,SUNRISE,RTFR,340000,0,A,TENANT,1,MAINRD,,NO,VIC,0,310000,10000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,-0.1,0,3,0,320000,Y,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,67.68955025,254.577317,-0.227178455,12.35786594,-0.096897115,23.01921449,1.750862308,16.05718194,0.648731804,1.310429145,5.262762293,6.32076,435500,2.134981993,0.441050684,0.208021468,1.533539616,0.826316713,0.593900594,1049.158956,OC_R_FF_06,,M,1,13346.96999
3,B-S,SMX,2015Q2,SUNRISE,RTFR,105000,1,A,TENANT,1,MAINRD,D,NO,NSW,0,105000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,-0.025,3,0,105000,,,,Y,,,,,,,,Y,,,,,,3,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,21.32834823,311.7574968,1.057683171,2.942043481,0.898332375,48.49978081,0.834295176,8.749592041,0.625950673,7.542063036,4.509156918,6.12414,480000,0.93642647,0.282838788,4.166765922,0.309825045,8.822390244,0.321174561,1010.912734,OC_R_FF_05,,M,1,46487.28998
3,B-S,SMX,2015Q4,SUNRISE,RTFR,108675,2,A,TENANT,1,MAINRD,G,NO,NSW,0,108675,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,0.1,3,0,108675,,,,Y,,,,,,,,Y,,,,,,3,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,21.32834823,311.7574968,1.057683171,2.942043481,0.898332375,48.49978081,0.834295176,8.749592041,0.625950673,7.542063036,4.509156918,6.12414,480000,0.93642647,0.282838788,4.166765922,0.309825045,8.822390244,0.321174561,1010.912734,OC_R_FF_05,,T,1,25823.99999
3,B-E,SMX,2014Q3,SUNRISE,RTFR,266092,1,A,TENANT,1,MAINRD,K,NO,SA,0,255005,11087,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0.3,4,0,266092,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,40,25,0,,75.79953803,288.3589741,0.020960897,13.90288897,-0.103295076,40.81932648,1.937083832,19.61190393,0.638763081,1.268638835,5.525208242,4.04465,635000,3.453905833,0.957372394,0.223092708,0.205668411,4.955266106,2.872193136,1065.587239,OC_R_FF_06,,T,1,174665.2397
3,B-C,SMX,2015Q1,BROKER,RTFR,4750000,1,A,TENANT,1,MAINRD,D,UNKNOWN,NSW,0,3500000,1000000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,750,0,-0.025,4,0,4500000,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,26.91669243,217.0951202,0.508403812,1.724047306,0.539756592,67.2642964,1.91015532,6.654402103,1.14395788,9.827886259,5.642237762,20.253,367000,3.360861325,0.815175666,3.873237097,0.563333256,2.657658125,0.523727961,971.8786418,OC_R_FF_06,,T,1,20074.17997
3,B-S,SMX,2013Q4,SUNRISE,RTFR,1500000,0,A,TENANT,5,MAINRD,,NO,NSW,0,500000,1000000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,-0.05,0,5,0,1500000,,,,Y,,,,,,,,Y,,,Y,,,3,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,23.56590082,303.494564,-0.061923617,2.278685548,-0.02893649,43.37616003,0.572342453,6.714233842,0.679832812,1.917192733,4.714795383,22.3534,360000,0.503334086,3.014169085,2.623516089,0.238039786,5.677746492,0.497953661,991.0225531,OC_R_FF_04,,M,1,10664.87997
3,B-P,SMX,2015Q4,SUNRISE,RTFR,259236,2,A,TENANT,1,REMOTEGRND,K,NO,NSW,0,259236,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,-0.1,0.3,4,0,259236,Y,,,Y,,,,,,,,Y,,,,,,4,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,0.548776769,6,5.546218487,328.4221242,3.712228849,5.452243959,9.579168913,2.305177814,8.352226721,78.7799,280000,6.294153276,5.69757366,1.071121522,7.501431707,0.490189589,5.611914204,1115.550868,OC_R_FF_06,,M,1,9882.269989
3,O-P,SMX,2015Q2,SUNRISE,RTFR,31050,1,A,TENANT,1,MAINRD,D,NO,NSW,0,31050,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.025,3,0,31050,,,,Y,,,,,,,,Y,Y,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,20.97003145,308.3996815,-0.099127182,2.271730915,-0.120430108,43.65413762,0.87752734,7.225434618,1.859788463,2.987283051,4.051821336,28.9029,317500,1.359980141,1.015276995,,0.641964857,2.450248532,0.315225866,964.0162302,OC_R_FF_02,,M,1,33660.97
3,T-W,SMX,2013Q4,SUNRISE,RTFR,670163,0,A,TENANT,1,MAINRD,,NO,QLD,0,598127,72036,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0,4,0,670163,,,,Y,,,,,,,,Y,,,Y,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,20.70987779,159.3876568,0.204338444,13.24484907,0.019298246,69.45460071,1.663622166,3.305701965,0.757048188,1.020657494,6.274038462,20.2413,618000,,,0.528622814,0.67302031,1.435999407,0.815689405,1033.97437,,,M,1,9536.219991
3,B-S,SMX,2015Q1,SUNRISE,RTFR,310500,1,A,TENANT,1,MAINRD,K,NO,VIC,0,310500,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0.3,3,0,310500,,,,Y,,,,,,,,Y,,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,29.95255679,225.7205354,-0.294889604,5.795938832,-0.096765914,31.90647458,54.40298512,2.118576084,1.231737238,0.393532105,5.923408182,174.242,151250,1.673960172,0.466439008,0.799673443,0.94288013,0.425993003,,899.7230435,,,M,1,781.8200007
3,R-P,SMX,2014Q1,SUNRISE,RTFR,210000,0,A,TENANT,1,MAINRD,,NO,NSW,0,150000,10000,0,50000,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,210000,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,25.53117775,269.0774672,1.268254837,5.884065461,0.679367362,86.95950943,1.189771742,11.74108527,2.134947932,3.393025317,4.469894223,49.408,,0.873165035,1.06428793,,0.432526916,2.215745287,0.421886485,900.1043622,OC_R_FF_04,,M,1,164469.5698
3,B-S,SMX,2015Q4,BROKER,RTFR,358110,1,M,TENANT,1,MAINRD,D,NO,SA,0,323456,34654,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.14,-0.025,3,0,358110,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,47.40409604,226.7254947,-0.130006355,12.50620476,-0.478370221,57.97861891,1.851955089,18.05635988,0.749025204,0.740296952,6.115942029,4.36386,330500,2.162680283,0.466803271,0.609667096,0.197264887,7.574936679,5.729009778,968.10741,,,M,1,7530.73005
3,B-S,SMX,2015Q2,SUNRISE,RTFR,31050,1,A,TENANT,1,MAINRD,G,NO,VIC,0,25875,5175,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,0.1,4,0,31050,,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,60.4910169,204.9063382,3.015808133,15.15653115,1.357452623,30.90039981,0.676604355,16.47585696,0.558980112,2.112596951,6.080540858,1.748,1095000,1.0281064,0.373730069,0.122204908,0.196798529,0.318017209,0.444740634,994.5018256,OC_R_FF_06,,M,1,24632.79994
3,B-E,SMX,2015Q4,SUNRISE,RTFR,300000,1,A,TENANT,4,MAINRD,,NO,SA,0,0,0,0,300000,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,300000,,,,Y,,,,,,,,Y,,,Y,,,0,WOOD,ALLOYSTEEL,CONCRETE,0,0,0,,47.77048205,208.6308518,0.051559904,14.0492384,-0.004777655,39.72434321,2.302932207,18.77860432,3.973412875,3.011848312,4.291403786,4.86171,319500,2.355863556,0.442845284,0.561586578,0.191913082,5.467044082,7.371231154,807.4962627,OC_R_FF_04,,M,1,815801.298
3,B-P,SMX,2014Q1,SUNRISE,RTFR,90000,0,A,TENANT,1,MAINRD,,NO,QLD,0,60000,30000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,90000,,,,Y,,,,,,,,Y,Y,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,30.20992145,273.6951886,0.279531896,16.85220729,0.08256513,42.4508814,1.162620696,11.52476008,2.229911158,0.466564209,5.268589455,22.2165,335000,6.514897386,,1.57242737,0.403655851,9.73795927,0.502181167,1077.205596,OC_R_FF_07,,T,1,3370
3,B-S,SMX,2015Q1,SUNRISE,RTFR,517500,1,A,TENANT,1,SCENTREINT,G,NO,SA,0,517500,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0.1,3,0,517500,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,78.21188977,228.000582,-0.165867761,11.03641661,-0.049079755,34.99178862,2.67246428,18.6824472,0.547796945,0.414566578,7.203783319,4.04465,635000,3.396525422,0.919827938,0.203666933,0.491250447,3.784508877,4.456396447,1109.331198,OC_R_FF_06,,M,1,1175
3,B-S,SMX,2015Q1,SUNRISE,RTFR,517500,1,A,TENANT,1,SCENTREINT,G,NO,SA,0,517500,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,250,0,0.1,3,0,517500,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,78.21188977,228.000582,-0.165867761,11.03641661,-0.049079755,34.99178862,2.67246428,18.6824472,0.547796945,0.414566578,7.203783319,4.04465,635000,3.396525422,0.919827938,0.203666933,0.491250447,3.784508877,4.456396447,1109.331198,OC_R_FF_06,,M,1,1380
